mode,n,S,trial,comparisons,time_s
hybrid,12689,13,2,150071,0.07246960001066327
hybrid,12689,13,3,150115,0.08382719999644905
hybrid,12689,14,1,150119,0.09449370007496327
hybrid,12689,14,2,150662,0.0935270000481978
hybrid,12689,14,3,150549,0.13743150001391768
hybrid,12689,15,1,150390,0.07581420009955764
hybrid,12689,15,2,149913,0.11211540002841502
hybrid,12689,15,3,150002,0.09011860005557537
hybrid,12689,16,1,150247,0.11180930002592504
hybrid,12689,16,2,150337,0.08433300000615418
hybrid,12689,16,3,150008,0.08964419993571937
hybrid,12689,17,1,149976,0.10161249991506338
hybrid,12689,17,2,150036,0.10404989996459335
hybrid,12689,17,3,150062,0.10264509997796267
hybrid,12689,18,1,149978,0.0894167999504134
hybrid,12689,18,2,150285,0.09307250007987022
hybrid,12689,18,3,150061,0.09465759992599487
hybrid,12689,19,1,150310,0.10059089993592352
hybrid,12689,19,2,150552,0.07322169991675764
hybrid,12689,19,3,150004,0.08146769995801151
hybrid,12689,20,1,149831,0.10277310002129525
hybrid,12689,20,2,150055,0.07272289996035397
hybrid,12689,20,3,150038,0.09213660005480051
hybrid,12689,21,1,150011,0.24746300000697374
hybrid,12689,21,2,150379,0.12393950007390231
hybrid,12689,21,3,149917,0.07405729999300092
hybrid,12689,22,1,150231,0.08146249991841614
hybrid,12689,22,2,150360,0.06869060010649264
hybrid,12689,22,3,150149,0.07201050000730902
hybrid,12689,23,1,150226,0.08146819996181875
hybrid,12689,23,2,150460,0.08336559997405857
hybrid,12689,23,3,149575,0.09526560001540929
hybrid,12689,24,1,149367,0.07098570000380278
hybrid,12689,24,2,149234,0.10176589991897345
hybrid,12689,24,3,149449,0.08350700000301003
hybrid,12689,25,1,147409,0.07105929998215288
hybrid,12689,25,2,147440,0.08249739999882877
hybrid,12689,25,3,147387,0.10365609999280423
hybrid,12689,26,1,146958,0.06783810001797974
hybrid,12689,26,2,147365,0.08910749992355704
hybrid,12689,26,3,147634,0.07629369990900159
hybrid,12689,27,1,147878,0.09252109995577484
hybrid,12689,27,2,147519,0.08902539999689907
hybrid,12689,27,3,147486,0.07729589997325093
hybrid,12689,28,1,147008,0.08533849997911602
hybrid,12689,28,2,147513,0.09315670002251863
hybrid,12689,28,3,147288,0.08897180005442351
hybrid,12689,29,1,147701,0.08263099996838719
hybrid,12689,29,2,147421,0.08012719999533147
hybrid,12689,29,3,146890,0.0990481999469921
hybrid,12689,30,1,147369,0.08505720004905015
hybrid,12689,30,2,147970,0.0899473000317812
hybrid,12689,30,3,147184,0.09644759993534535
hybrid,12689,31,1,147734,0.08103759994264692
hybrid,12689,31,2,147686,0.10621190001256764
hybrid,12689,31,3,147152,0.061306399991735816
hybrid,12689,32,1,147449,0.07515889999922365
hybrid,12689,32,2,147279,0.08944369992241263
hybrid,12689,32,3,147310,0.07570739998482168
hybrid,12689,33,1,147284,0.06843210000079125
hybrid,12689,33,2,147251,0.10103520005941391
hybrid,12689,33,3,148041,0.06954310007859021
hybrid,12689,34,1,147864,0.07622709998395294
hybrid,12689,34,2,147667,0.06945309997536242
hybrid,12689,34,3,147507,0.39950460009276867
hybrid,12689,35,1,147563,0.635318599990569
hybrid,12689,35,2,147775,0.08380020002368838
hybrid,12689,35,3,147243,0.08548669994343072
hybrid,12689,36,1,147398,0.12532270001247525
hybrid,12689,36,2,147715,0.11484920000657439
hybrid,12689,36,3,147392,0.07175819994881749
hybrid,12689,37,1,147767,0.1058437000028789
hybrid,12689,37,2,147558,0.06623160000890493
hybrid,12689,37,3,147861,0.08558830001857132
hybrid,12689,38,1,147190,0.0763499999884516
hybrid,12689,38,2,147332,0.09619059995748103
hybrid,12689,38,3,147712,0.08597419993020594
hybrid,12689,39,1,147159,0.08330830000340939
hybrid,12689,39,2,147385,0.07827849988825619
hybrid,12689,39,3,147156,0.10564640001393855
hybrid,12689,40,1,147710,0.08212719997391105
hybrid,12689,40,2,147582,0.06919239996932447
hybrid,12689,40,3,147318,0.12902190000750124
hybrid,12689,41,1,148292,0.0686242999508977
hybrid,12689,41,2,148111,0.09177140006795526
hybrid,12689,41,3,147674,0.09208989993203431
hybrid,12689,42,1,147466,0.07593159994576126
hybrid,12689,42,2,147883,0.07432429993059486
hybrid,12689,42,3,147855,0.07806530001107603
hybrid,12689,43,1,147555,0.09145199996419251
hybrid,12689,43,2,147422,0.0689853000221774
hybrid,12689,43,3,147773,0.08971710002515465
hybrid,12689,44,1,147722,0.06832640001084656
hybrid,12689,44,2,147756,0.0705537999747321
hybrid,12689,44,3,147403,0.06901720003224909
hybrid,12689,45,1,147585,0.07042869995348155
hybrid,12689,45,2,147646,0.07218730007298291
hybrid,12689,45,3,147654,0.09566919994540513
hybrid,12689,46,1,147981,0.07688510010484606
hybrid,12689,46,2,147441,0.08255139994435012
hybrid,12689,46,3,147054,0.12949730001855642
hybrid,12689,47,1,147215,0.08024689997546375
hybrid,12689,47,2,147315,0.10100020002573729
hybrid,12689,47,3,147631,0.1229709000326693
hybrid,12689,48,1,147803,0.08921420003753155
hybrid,12689,48,2,147668,0.11469419999048114
hybrid,12689,48,3,147433,0.1425780999707058
hybrid,12689,49,1,146183,0.07978360005654395
hybrid,12689,49,2,146609,0.09775850002188236
hybrid,12689,49,3,146317,0.1370763999875635
hybrid,12689,50,1,144210,0.07379669998772442
hybrid,12689,50,2,144717,0.12775430001784116
hybrid,12689,50,3,143687,0.07710740005131811
hybrid,12689,51,1,144053,0.06900680006947368
hybrid,12689,51,2,144772,0.07895150000695139
hybrid,12689,51,3,144986,0.06064340006560087
hybrid,12689,52,1,144173,0.070697300019674
hybrid,12689,52,2,143741,0.06618099997285753
hybrid,12689,52,3,144169,0.06816969998180866
hybrid,12689,53,1,144649,0.07145869999658316
hybrid,12689,53,2,144876,0.05959179997444153
hybrid,12689,53,3,144291,0.07845819997601211
hybrid,12689,54,1,144286,0.059713799972087145
hybrid,12689,54,2,144472,0.06831660005263984
hybrid,12689,54,3,144421,0.098390799947083
hybrid,12689,55,1,144872,0.06725389999337494
hybrid,12689,55,2,144017,0.08131589996628463
hybrid,12689,55,3,144838,0.10270419996231794
hybrid,12689,56,1,143892,0.0609620000468567
hybrid,12689,56,2,144845,0.0811107000336051
hybrid,12689,56,3,143996,0.08254800003487617
hybrid,12689,57,1,144472,0.08838799991644919
hybrid,12689,57,2,143968,0.0825860999757424
hybrid,12689,57,3,144032,0.07694049994461238
hybrid,12689,58,1,144506,0.08676129998639226
hybrid,12689,58,2,144793,0.08816990000195801
hybrid,12689,58,3,144081,0.07475899998098612
hybrid,12689,59,1,144085,0.07754440000280738
hybrid,12689,59,2,144449,0.08371389994863421
hybrid,12689,59,3,144475,0.08161670004483312
hybrid,12689,60,1,143889,0.06817929993849248
hybrid,12689,60,2,143746,0.11606320005375892
hybrid,12689,60,3,145128,0.06907899992074817
hybrid,12689,61,1,144514,0.06893740000668913
hybrid,12689,61,2,143535,0.09352589992340654
hybrid,12689,61,3,144526,0.07577210001181811
hybrid,12689,62,1,144485,0.08878919994458556
hybrid,12689,62,2,144700,0.09380049991887063
hybrid,12689,62,3,144920,0.07798639999236912
hybrid,12689,63,1,143989,0.09322070004418492
hybrid,12689,63,2,144821,0.0855026999488473
hybrid,12689,63,3,144536,0.07077039999421686
hybrid,12689,64,1,144820,0.0759597000433132
hybrid,12689,64,2,144220,0.11828840000089258
hybrid,12689,64,3,144713,0.0896853000158444
hybrid,12689,65,1,144208,0.08450950006954372
hybrid,12689,65,2,145135,0.10082729998975992
hybrid,12689,65,3,144811,0.0757543999934569
hybrid,12689,66,1,144049,0.10120700008701533
hybrid,12689,66,2,144377,0.07084599998779595
hybrid,12689,66,3,144349,0.0904364000307396
hybrid,12689,67,1,144726,0.0949286000104621
hybrid,12689,67,2,143892,0.07909630006179214
hybrid,12689,67,3,144922,0.07414869999047369
hybrid,12689,68,1,144545,0.0807009000563994
hybrid,12689,68,2,144505,0.07536130002699792
hybrid,12689,68,3,144891,0.09463200008030981
hybrid,12689,69,1,144847,0.06440379994455725
hybrid,12689,69,2,144541,0.08535419998224825
hybrid,12689,69,3,144327,0.08239610004238784
hybrid,12689,70,1,144528,0.08971339999698102
hybrid,12689,70,2,144534,0.08696840004995465
hybrid,12689,70,3,143887,0.07982109999284148
hybrid,12689,71,1,143941,0.06691709998995066
hybrid,12689,71,2,144063,0.0841186000034213
hybrid,12689,71,3,144371,0.05744899995625019
hybrid,12689,72,1,144548,0.08582260005641729
hybrid,12689,72,2,144406,0.0780266000656411
hybrid,12689,72,3,144678,0.0908462000079453
hybrid,12689,73,1,144853,0.05930870003066957
hybrid,12689,73,2,144780,0.0888229999691248
hybrid,12689,73,3,144181,0.07400799996685237
hybrid,12689,74,1,144096,0.07706789998337626
hybrid,12689,74,2,143521,0.07307210005819798
hybrid,12689,74,3,143943,0.07534899993333966
hybrid,12689,75,1,144130,0.07076160004362464
hybrid,12689,75,2,145272,0.09353469999041408
hybrid,12689,75,3,143788,0.09485880006104708
hybrid,12689,76,1,143987,0.10929870000109076
hybrid,12689,76,2,144215,0.08939490001648664
hybrid,12689,76,3,144565,0.09416249999776483
hybrid,12689,77,1,144760,0.07107000006362796
hybrid,12689,77,2,143565,0.0843796000117436
hybrid,12689,77,3,144212,0.06778909999411553
hybrid,12689,78,1,145049,0.10055440000724047
hybrid,12689,78,2,144392,0.0784601999912411
hybrid,12689,78,3,143629,0.09684299991931766
hybrid,12689,79,1,144614,0.07864939991850406
hybrid,12689,79,2,144882,0.10743129998445511
hybrid,12689,79,3,144346,0.10198880010284483
hybrid,12689,80,1,144798,0.06695380003657192
hybrid,12689,80,2,144596,0.0897684000665322
hybrid,12689,80,3,144557,0.09035499999299645
hybrid,17433,0,1,223776,0.2098322999663651
hybrid,17433,0,2,223684,0.1895896999631077
hybrid,17433,0,3,223871,0.20160989998839796
hybrid,17433,1,1,223723,0.1687841999810189
hybrid,17433,1,2,223720,0.18540210009086877
hybrid,17433,1,3,223762,0.18293740006629378
hybrid,17433,2,1,221028,0.1516469999914989
hybrid,17433,2,2,221121,0.1568322000093758
hybrid,17433,2,3,221128,0.12175699998624623
hybrid,17433,3,1,220599,0.1751446999842301
hybrid,17433,3,2,220627,0.15776089997962117
hybrid,17433,3,3,220615,0.1419460999313742
hybrid,17433,4,1,219010,0.121208900003694
hybrid,17433,4,2,219219,0.17757699999492615
hybrid,17433,4,3,219079,0.12582029995974153
hybrid,17433,5,1,218541,0.11729039996862411
hybrid,17433,5,2,218476,0.1326657000463456
hybrid,17433,5,3,218412,0.15004120010416955
hybrid,17433,6,1,218336,0.11704320006538182
hybrid,17433,6,2,218653,0.19211609999183565
hybrid,17433,6,3,218675,0.13689840002916753
hybrid,17433,7,1,218598,0.15644159994553775
hybrid,17433,7,2,218635,0.12634930002968758
hybrid,17433,7,3,218527,0.14270019996911287
hybrid,17433,8,1,217211,0.12648740003351122
hybrid,17433,8,2,216928,0.1536289999494329
hybrid,17433,8,3,217218,0.12413770006969571
hybrid,17433,9,1,215891,0.1859032999491319
hybrid,17433,9,2,215905,0.12872200005222112
hybrid,17433,9,3,215882,0.16551279998384416
hybrid,17433,10,1,215873,0.15779460000339895
hybrid,17433,10,2,215879,0.20776509994175285
hybrid,17433,10,3,215735,0.19765109999570996
hybrid,17433,11,1,215868,0.14291210006922483
hybrid,17433,11,2,215569,0.14068469998892397
hybrid,17433,11,3,216048,0.1550021000439301
hybrid,17433,12,1,215988,0.12087280000559986
hybrid,17433,12,2,215731,0.2762921000830829
hybrid,17433,12,3,215913,0.12567050009965897
hybrid,17433,13,1,216054,0.13511060003656894
hybrid,17433,13,2,215739,0.12318329990375787
hybrid,17433,13,3,215954,0.13783080002758652
hybrid,17433,14,1,216288,0.1236229999922216
hybrid,17433,14,2,215891,0.13972249999642372
hybrid,17433,14,3,216205,0.1269239999819547
hybrid,17433,15,1,215889,0.13603050005622208
hybrid,17433,15,2,216273,0.11655050003901124
hybrid,17433,15,3,216053,0.13431659992784262
hybrid,17433,16,1,215866,0.1188255000161007
hybrid,17433,16,2,216099,0.14298430003691465
hybrid,17433,16,3,215896,0.13368179998360574
hybrid,17433,17,1,212913,0.1257110999431461
hybrid,17433,17,2,212484,0.09909030003473163
hybrid,17433,17,3,212624,0.0987201000098139
hybrid,17433,18,1,212617,0.1251184999709949
hybrid,17433,18,2,212606,0.10015939990989864
hybrid,17433,18,3,212574,0.1616908999858424
hybrid,17433,19,1,213296,0.13025679998099804
hybrid,17433,19,2,212392,0.126753699965775
hybrid,17433,19,3,213011,0.12434809992555529
hybrid,17433,20,1,213132,0.1392437000758946
hybrid,17433,20,2,212802,0.11034009989816695
hybrid,17433,20,3,212754,0.14207059994805604
hybrid,17433,21,1,212756,0.14166830002795905
hybrid,17433,21,2,212342,0.12416760006453842
hybrid,17433,21,3,212884,0.13560300006065518
hybrid,17433,22,1,213251,0.1070781999733299
hybrid,17433,22,2,212422,0.14777550008147955
hybrid,17433,22,3,212914,0.1423378000035882
hybrid,17433,23,1,212781,0.17291349999140948
hybrid,17433,23,2,212621,0.10525280004367232
hybrid,17433,23,3,212417,0.15630800009239465
hybrid,17433,24,1,212355,0.15240529994480312
hybrid,17433,24,2,212887,0.14053400000557303
hybrid,17433,24,3,212736,0.16171309992205352
hybrid,17433,25,1,212548,0.14333380002062768
hybrid,17433,25,2,212329,0.14421100006438792
hybrid,17433,25,3,212639,0.14340390008874238
hybrid,17433,26,1,212488,0.164764599991031
hybrid,17433,26,2,212257,0.15287310001440346
hybrid,17433,26,3,212808,0.1290840000147
hybrid,17433,27,1,212800,0.16178279998712242
hybrid,17433,27,2,212638,0.12318899994716048
hybrid,17433,27,3,213061,0.1328051999444142
hybrid,17433,28,1,213005,0.0975927000399679
hybrid,17433,28,2,213083,0.11593429988715798
hybrid,17433,28,3,212442,0.13392110005952418
hybrid,17433,29,1,212642,0.14893469994422048
hybrid,17433,29,2,212541,0.12316580000333488
hybrid,17433,29,3,212639,0.1228969000512734
hybrid,17433,30,1,213102,0.1244472999824211
hybrid,17433,30,2,212916,0.13617070007603616
hybrid,17433,30,3,212957,0.13780609995592386
hybrid,17433,31,1,212672,0.16974150005262345
hybrid,17433,31,2,212432,0.11668129998724908
hybrid,17433,31,3,212312,0.12253189994953573
hybrid,17433,32,1,212902,0.10843210003804415
hybrid,17433,32,2,213105,0.13736199995037168
hybrid,17433,32,3,212877,0.11401509994175285
hybrid,17433,33,1,212762,0.13754919997882098
hybrid,17433,33,2,213199,0.11473879998084158
hybrid,17433,33,3,212603,0.25715239997953176
hybrid,17433,34,1,208927,0.10348819999489933
hybrid,17433,34,2,208936,0.126617299974896
hybrid,17433,34,3,209054,0.1345448000356555
hybrid,17433,35,1,208222,0.13140249997377396
hybrid,17433,35,2,208191,0.13950529997237027
hybrid,17433,35,3,209095,0.1282593000214547
hybrid,17433,36,1,209153,0.10639239998999983
hybrid,17433,36,2,208277,0.14425780007150024
hybrid,17433,36,3,208828,0.09979670005850494
hybrid,17433,37,1,209007,0.13449879991821945
hybrid,17433,37,2,208889,0.1472764000063762
hybrid,17433,37,3,208842,0.21407510002609342
hybrid,17433,38,1,208969,0.1003174000652507
hybrid,17433,38,2,208933,0.12597809999715537
hybrid,17433,38,3,208589,0.12166349997278303
hybrid,17433,39,1,209067,0.12462349992711097
hybrid,17433,39,2,208735,0.10194620001129806
hybrid,17433,39,3,208809,0.1496707999613136
hybrid,17433,40,1,208497,0.10211490001529455
hybrid,17433,40,2,208413,0.11405149998608977
hybrid,17433,40,3,209128,0.10759949998464435
hybrid,17433,41,1,208497,0.09843709995038807
hybrid,17433,41,2,208262,0.10176230000797659
hybrid,17433,41,3,208301,0.11321239999961108
hybrid,17433,42,1,208947,0.12562600011005998
hybrid,17433,42,2,209007,0.13870800007134676
hybrid,17433,42,3,208277,0.09633490000851452
hybrid,17433,43,1,208847,0.10446950001642108
hybrid,17433,43,2,208916,0.10576370009221137
hybrid,17433,43,3,209509,0.10959810006897897
hybrid,17433,44,1,208613,0.11040980007965118
hybrid,17433,44,2,208856,0.2314526999834925
hybrid,17433,44,3,208377,0.0963377000298351
hybrid,17433,45,1,208093,0.12654820003081113
hybrid,17433,45,2,208510,0.10217850003391504
hybrid,17433,45,3,208237,0.10148279997520149
hybrid,17433,46,1,208793,0.10115220001898706
hybrid,17433,46,2,208221,0.11095159989781678
hybrid,17433,46,3,208561,0.12418770010117441
hybrid,17433,47,1,209697,0.14908930007368326
hybrid,17433,47,2,208685,0.10485730005893856
hybrid,17433,47,3,208433,0.0925348000600934
hybrid,17433,48,1,208883,0.11073339998256415
hybrid,17433,48,2,208590,0.12147800007369369
hybrid,17433,48,3,209063,0.109748600050807
hybrid,17433,49,1,208689,0.10380609997082502
hybrid,17433,49,2,208515,0.11962589994072914
hybrid,17433,49,3,208550,0.11563479993492365
hybrid,17433,50,1,208776,0.10267490008845925
hybrid,17433,50,2,207779,0.09884989995043725
hybrid,17433,50,3,208668,0.09559820010326803
hybrid,17433,51,1,209335,0.20665539999026805
hybrid,17433,51,2,208851,0.17437829996924847
hybrid,17433,51,3,208215,0.09959360002540052
hybrid,17433,52,1,209591,0.10311260004527867
hybrid,17433,52,2,208306,0.11304670001845807
hybrid,17433,52,3,208450,0.09917750000022352
hybrid,17433,53,1,209388,0.10291229991707951
hybrid,17433,53,2,208371,0.10685919993557036
hybrid,17433,53,3,208342,0.11688840005081147
hybrid,17433,54,1,209962,0.11129229993093759
hybrid,17433,54,2,208564,0.121544299996458
hybrid,17433,54,3,208211,0.10780410002917051
hybrid,17433,55,1,209565,0.1270717999432236
hybrid,17433,55,2,209082,0.18148350005503744
hybrid,17433,55,3,208815,0.10209219995886087
hybrid,17433,56,1,208798,0.12214599992148578
hybrid,17433,56,2,208396,0.10082940000575036
hybrid,17433,56,3,208578,0.11249719990883023
hybrid,17433,57,1,208326,0.11987169994972646
hybrid,17433,57,2,208175,0.11003440001513809
hybrid,17433,57,3,208661,0.1997290999861434
hybrid,17433,58,1,208951,0.1614181000040844
hybrid,17433,58,2,208560,0.10598340001888573
hybrid,17433,58,3,208624,0.13793229998555034
hybrid,17433,59,1,209107,0.09990779997315258
hybrid,17433,59,2,208207,0.10773869999684393
hybrid,17433,59,3,208662,0.09509129996877164
hybrid,17433,60,1,208767,0.12409500009380281
hybrid,17433,60,2,208583,0.09959759993944317
hybrid,17433,60,3,209517,0.10104259999934584
hybrid,17433,61,1,208735,0.12630290002562106
hybrid,17433,61,2,208843,0.1452619000338018
hybrid,17433,61,3,208685,0.104566500056535
hybrid,17433,62,1,208426,0.10465400002431124
hybrid,17433,62,2,208674,0.12000070000067353
hybrid,17433,62,3,209310,0.132331500062719
hybrid,17433,63,1,208383,0.12285919999703765
hybrid,17433,63,2,207938,0.11092400003690273
hybrid,17433,63,3,209815,0.11939399992115796
hybrid,17433,64,1,209489,0.10275240009650588
hybrid,17433,64,2,208695,0.11151310009881854
hybrid,17433,64,3,208763,0.11819479998666793
hybrid,17433,65,1,208698,0.1109085000352934
hybrid,17433,65,2,208995,0.10685019998345524
hybrid,17433,65,3,208975,0.11605419998522848
hybrid,17433,66,1,208857,0.1298674000427127
hybrid,17433,66,2,208981,0.12013089994434267
hybrid,17433,66,3,208964,0.1181055000051856
hybrid,17433,67,1,209251,0.10438589996192604
hybrid,17433,67,2,209326,0.1482576000271365
hybrid,17433,67,3,208997,0.14837499998975545
hybrid,17433,68,1,203634,0.11747329996433109
hybrid,17433,68,2,204215,0.11158809997141361
hybrid,17433,68,3,205534,0.0894067999906838
hybrid,17433,69,1,203486,0.13013449998106807
hybrid,17433,69,2,203737,0.08316959999501705
hybrid,17433,69,3,204478,0.0941896999720484
hybrid,17433,70,1,204092,0.10352240002248436
hybrid,17433,70,2,203043,0.11455249995924532
hybrid,17433,70,3,203279,0.13229770003817976
hybrid,17433,71,1,203260,0.10455859999638051
hybrid,17433,71,2,204955,0.13654380000662059
hybrid,17433,71,3,204949,0.1047584000043571
hybrid,17433,72,1,203947,0.11605800001416355
hybrid,17433,72,2,204112,0.0873626999091357
hybrid,17433,72,3,204754,0.09671529999468476
hybrid,17433,73,1,204084,0.11477450001984835
hybrid,17433,73,2,205015,0.13740469992626458
hybrid,17433,73,3,203779,0.12435449997428805
hybrid,17433,74,1,204443,0.10506850003730506
hybrid,17433,74,2,204016,0.11537930008489639
hybrid,17433,74,3,202514,0.11041249998379499
hybrid,17433,75,1,204638,0.11862389999441803
hybrid,17433,75,2,203911,0.13444229995366186
hybrid,17433,75,3,204103,0.10502130002714694
hybrid,17433,76,1,204402,0.11754500004462898
hybrid,17433,76,2,203502,0.1119749000063166
hybrid,17433,76,3,203922,0.23094849998597056
hybrid,17433,77,1,204536,0.08028819994069636
hybrid,17433,77,2,203944,0.0934038000414148
hybrid,17433,77,3,204646,0.0799434999935329
hybrid,17433,78,1,205082,0.0758909999858588
hybrid,17433,78,2,203172,0.08871829998679459
hybrid,17433,78,3,203848,0.09881350002251565
